"시군구코드","지정년도","지정번호","신청일자","지정일자","업소명","소재지도로명","소재지지번","허가(신고)번호","업태명","주된음식","영업장면적(㎡)","행정동명","급수시설구분","소재지전화번호"
"3220000","2010","0024","20100210","20100210","스시히로바","서울특별시 강남구 삼성로 620 블래스톤리조트 지상1층 (삼성동)","서울특별시 강남구 삼성동  70번지  블래스톤리조트","3220000-101-2002-00383","일식","초밥","216.56","삼성1동","상수도전용","02 5155511"
"3220000","2016","0144","20161125","20161125","김영희 강남동태찜 자곡점","서울특별시 강남구 자곡로 201 강남 더샵 라르고 지상1층 101호102호일부104호 (자곡동)","서울특별시 강남구 자곡동  596번지  강남 더샵 라르고","3220000-101-2016-00761","한식","동태찜","86.38","세곡동","","02  459 5227"
"3220000","2016","0144","20161125","20161125","김영희 강남동태찜 자곡점","서울특별시 강남구 자곡로 201 강남 더샵 라르고 지상1층 101호102호일부104호 (자곡동)","서울특별시 강남구 자곡동  596번지  강남 더샵 라르고","3220000-101-2016-00761","한식","동태찜","86.38","세곡동","","02  459 5227"
"3220000","2016","0144","20161125","20161125","김영희 강남동태찜 자곡점","서울특별시 강남구 자곡로 201 강남 더샵 라르고 지상1층 101호102호일부104호 (자곡동)","서울특별시 강남구 자곡동  596번지  강남 더샵 라르고","3220000-101-2016-00761","한식","동태찜","86.38","세곡동","","02  459 5227"
"3220000","2016","0089","20161125","20161125","서백자 간장게장","서울특별시 강남구 삼성로 542 지상2층 (삼성동 석천빌딩)","서울특별시 강남구 삼성동  151번지 4호  석천빌딩 2층","3220000-101-2012-00416","중국식","간장게장","260.30","삼성1동","","02  34536008"
"3220000","2016","0089","20161125","20161125","서백자 간장게장","서울특별시 강남구 삼성로 542 지상2층 (삼성동 석천빌딩)","서울특별시 강남구 삼성동  151번지 4호  석천빌딩 2층","3220000-101-2012-00416","중국식","간장게장","260.30","삼성1동","","02  34536008"
"3220000","2016","0186","20161125","20161125","서현실비 청담점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2016","0186","20161125","20161125","서현실비 청담점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2016","0186","20161125","20161125","서현실비 청담점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2016","0186","20161125","20161125","서현실비 청담직영점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2016","0186","20161125","20161125","서현실비 청담직영점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2016","0186","20161125","20161125","서현실비 청담직영점","서울특별시 강남구 도산대로 511 (청담동지상2층)","서울특별시 강남구 청담동  124번지 4호  지상2층","3220000-101-2000-22587","한식","생고기","221.00","청담동","상수도전용","02 5457708"
"3220000","2010","0032","20100210","20100210","조가비","서울특별시 강남구 테헤란로53길 17 (역삼동)","서울특별시 강남구 역삼동  697번지 10호  ","3220000-101-1997-07270","한식","부대찌개","149.48","역삼1동","상수도전용","02 5650180"
"3220000","2010","0032","20100210","20100210","조가비","서울특별시 강남구 테헤란로53길 17 (역삼동)","서울특별시 강남구 역삼동  697번지 10호  ","3220000-101-1997-07270","한식","부대찌개","149.48","역삼1동","상수도전용","02 5650180"
"3220000","2016","0084","20161125","20161125","봉산집","서울특별시 강남구 삼성로 564 지상2층지상3층 (삼성동)","서울특별시 강남구 삼성동  145번지 19호  ","3220000-101-2011-01048","한식","차돌박이","452.95","삼성1동","",""
"3220000","2016","0084","20161125","20161125","봉산집","서울특별시 강남구 삼성로 564 지상2층지상3층 (삼성동)","서울특별시 강남구 삼성동  145번지 19호  ","3220000-101-2011-01048","한식","차돌박이","452.95","삼성1동","",""
"3220000","2016","0084","20161125","20161125","주)봉산집","서울특별시 강남구 삼성로 564 지상2층지상3층 (삼성동)","서울특별시 강남구 삼성동  145번지 19호  ","3220000-101-2011-01048","한식","차돌박이","452.95","삼성1동","",""
"3220000","2016","0084","20161125","20161125","주)봉산집","서울특별시 강남구 삼성로 564 지상2층지상3층 (삼성동)","서울특별시 강남구 삼성동  145번지 19호  ","3220000-101-2011-01048","한식","차돌박이","452.95","삼성1동","",""
"3220000","2016","0146","20161125","20161125","감성타코앤그릴","서울특별시 강남구 강남대로162길 31 지하1지상1층 (신사동)","서울특별시 강남구 신사동  523번지 16호  ","3220000-101-2012-00483","경양식","경양식","231.59","신사동","",""
"3220000","2016","0146","20161125","20161125","감성타코앤그릴","서울특별시 강남구 강남대로162길 31 지하1지상1층 (신사동)","서울특별시 강남구 신사동  523번지 16호  ","3220000-101-2012-00483","경양식","경양식","231.59","신사동","",""
"3220000","2016","0055","20161125","20161125","이봉","서울특별시 강남구 테헤란로98길 28 지상1층 (대치동)","서울특별시 강남구 대치동  950번지 11호  지상1층","3220000-101-2014-00771","한식","돼지왕갈비","309.52","대치1동","",""
"3220000","2016","0055","20161125","20161125","이봉","서울특별시 강남구 테헤란로98길 28 지상1층 (대치동)","서울특별시 강남구 대치동  950번지 11호  지상1층","3220000-101-2014-00771","한식","돼지왕갈비","309.52","대치1동","",""
"3220000","2016","0055","20161125","20161125","이봉","서울특별시 강남구 테헤란로98길 28 지상1층 (대치동)","서울특별시 강남구 대치동  950번지 11호  지상1층","3220000-101-2014-00771","한식","돼지왕갈비","309.52","대치1동","",""
"3220000","2010","0012","20100210","20100210","불이아","서울특별시 강남구 언주로 711 (논현동건설회관지하1층)","서울특별시 강남구 논현동  71번지 2호  건설회관지하1층","3220000-101-2005-00439","중국식","훠궈","393.36","논현2동","상수도전용","02  517 6689"
"3220000","2016","0099","20161125","20161125","더차이홍","서울특별시 강남구 삼성로92길 23 (삼성동)","서울특별시 강남구 삼성동  158번지 7호  ","3220000-101-1992-12858","중국식","자장면","166.75","삼성1동","상수도전용","02 5655514"
"3220000","2016","0099","20161125","20161125","더차이홍","서울특별시 강남구 삼성로92길 23 (삼성동)","서울특별시 강남구 삼성동  158번지 7호  ","3220000-101-1992-12858","중국식","자장면","166.75","삼성1동","상수도전용","02 5655514"
"3220000","2010","0025","20100210","20100210","이즈미","서울특별시 강남구 언주로 849 (신사동1층)","서울특별시 강남구 신사동  622번지 3호  1층","3220000-101-2000-21072","한식","회","329.22","압구정동","상수도전용","02 5110107"
"3220000","2010","0025","20100210","20100210","이즈미","서울특별시 강남구 언주로 857 지상1층 (신사동)","서울특별시 강남구 신사동  621번지 3호  ","3220000-101-2000-21072","한식","회","329.22","신사동","상수도전용","02 5110107"
"3220000","2010","0025","20100210","20100210","이즈미","서울특별시 강남구 언주로 849 (신사동1층)","서울특별시 강남구 신사동  622번지 3호  1층","3220000-101-2000-21072","한식","회","329.22","압구정동","상수도전용","02 5110107"
"3220000","2010","0025","20100210","20100210","이즈미","서울특별시 강남구 언주로 857 지상1층 (신사동)","서울특별시 강남구 신사동  621번지 3호  ","3220000-101-2000-21072","한식","회","329.22","신사동","상수도전용","02 5110107"
"3220000","2014","0017","20141003","20141003","한서외식산업(주)","서울특별시 강남구 도산대로 308 (논현동지하1층지상345층)","서울특별시 강남구 논현동  91번지 4호  지하1층지상345층","3220000-101-1994-07457","한식","한정식","1552.07","논현2동","상수도전용","0205453334"
"3220000","2014","0024","20141006","20141006","제주도새기","서울특별시 강남구 삼성로85길 32 (대치동지상1층)","서울특별시 강남구 대치동  891번지 52호  지상1층","3220000-101-2005-00098","한식","오겹살","185.12","대치4동","상수도전용","02 5012992"
"3220000","2010","0015","20100210","20100210","하동관 강남분점","서울특별시 강남구 테헤란로78길 16 (대치동지상2층)","서울특별시 강남구 대치동  891번지 44호  지상2층","3220000-101-2007-00452","한식","곰탕","334.22","대치4동","상수도전용","02 5653355"
"3220000","2014","0018","20141006","20141006","홍영재 장수 청국장","서울특별시 강남구 영동대로 424 지상1층 (대치동)","서울특별시 강남구 대치동  1001번지  지상1층","3220000-101-2013-00292","한식","청국장","398.68","대치2동","",""
"3220000","2010","0014","20100210","20100210","등대","서울특별시 강남구 영동대로 342 (대치동지상1층)","서울특별시 강남구 대치동  1006번지 0호  지상1층","3220000-101-2003-00016","한식","복요리","148.76","대치2동","상수도전용","5620505"
"3220000","2010","0016","20100210","20100210","피양콩할마니","서울특별시 강남구 삼성로81길 30 (대치동지상1층)","서울특별시 강남구 대치동  894번지 14호  지상1층","3220000-101-2004-00951","일식","콩비지","93.75","대치4동","상수도전용","5658811"
"3220000","2014","0019","20141006","20141006","방이샤브칼국수","서울특별시 강남구 삼성로 229 (대치동)","서울특별시 강남구 대치동  1019번지 12호  ","3220000-101-1999-20293","분식","칼국수","72.09","대치4동","상수도전용",""
"3220000","2014","0021","20141006","20141006","진가샤브샤브","서울특별시 강남구 도곡로 426 지상4층 (대치동)","서울특별시 강남구 대치동  1023번지 3호  지상4층","3220000-101-2013-01013","한식","샤브샤브","293.09","대치1동","",""
"3220000","2010","0061","20100730","20100915","(주)아구본가첨벙대치","서울특별시 강남구 도곡로 426 (대치동지상2층)","서울특별시 강남구 대치동  1023번지 3호  지상2층","3220000-101-2009-00650","한식","아구찜","309.80","대치1동","상수도전용","02  538 0104"
"3220000","2017","456 ","20171010","20171124","김태준의 탕탕집","서울특별시 강남구 학동로4길 12 12층 (논현동)","서울특별시 강남구 논현동  141번지 15호  ","3220000-101-2016-00310","한식","설렁탕","162.38","논현1동","","025113235"
"3220000","2016","0096","20161125","20161125","해품초 삼성점","서울특별시 강남구 테헤란로87길 29 (삼성동엠타워 지하1층)","서울특별시 강남구 삼성동  154번지 11호  엠타워 지하1층","3220000-101-2011-00084","한식","한식","887.71","삼성1동","상수도전용","02  565 4997"
"3220000","2016","0101","20161125","20161125","경성면옥","서울특별시 강남구 테헤란로87길 36 지하1층 B10호 (삼성동 도심공항타워)","서울특별시 강남구 삼성동  159번지  ","3220000-101-2002-00779","한식","회 물냉면","148.23","삼성1동","상수도전용","02  539 9966"
"3220000","2016","0102","20161125","20161124","밀밭","","서울특별시 강남구 삼성동  159번지 9호  지하1층 B7호","3220000-101-2003-00536","분식","손수제비","74.07","삼성1동","상수도전용",""
"3220000","2016","0103","20161125","20161125","안동찜닭 해물떡찜","서울특별시 강남구 영동대로 513 지하1층 M109호 (삼성동 B1 코엑스몰)","서울특별시 강남구 삼성동  159번지  지하1층","3220000-101-2000-21742","한식","안동찜닭","66.36","삼성1동","상수도전용","0260026447"
"3220000","2016","0107","20161125","20161125","멘무샤","서울특별시 강남구 영동대로 513 컨벤션센터동 지하1층 I106호 (삼성동 코엑스몰)","서울특별시 강남구 삼성동  159번지  ","3220000-101-2014-01091","한식","일본라면","72.50","삼성1동","",""
"3220000","2016","0105","20161125","20161125","니뽕내뽕(코엑스점)","서울특별시 강남구 영동대로 513 컨벤션센타동 지하1층 H117호 (삼성동 코엑스몰)","서울특별시 강남구 삼성동  159번지  ","3220000-101-2014-01134","중국식","자장면짬뽕","84.83","삼성1동","","02  60025151"
"3220000","2016","0109","20161125","20161125","미사리밀빛초계국수","서울특별시 강남구 영동대로 513 지하1층 J-114호 (삼성동 코엑스 기존컨벤션센터)","서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터","3220000-101-2014-01099","한식","초계국수","190.00","삼성1동","",""
"3220000","2010","0019","20100210","20100210","이조식당","서울특별시 강남구 봉은사로112길 28 (삼성동)","서울특별시 강남구 삼성동  165번지 15호  ","3220000-101-1990-15783","한식","복어탕","94.80","삼성1동","상수도전용","02 5630623"
"3220000","2016","0129","20161125","20161125","신의주 부대찌개 삼성점","서울특별시 강남구 봉은사로108길 3-10 (삼성동)","서울특별시 강남구 삼성동  162번지 19호  ","3220000-101-1995-09499","한식","부대찌개","74.17","삼성1동","상수도전용","02 5385503"
"3220000","2010","0024","20100210","20100210","혜교","서울특별시 강남구 삼성로 626 (삼성동지상12층)","서울특별시 강남구 삼성동  69번지 0호  지상12층","3220000-101-2005-00549","한식","메밀","280.26","삼성1동","상수도전용","02 5189077"
"3220000","2010","0019","20100210","20100210","지호한방삼계탕","서울특별시 강남구 영동대로115길 16 지상1층 (삼성동)","서울특별시 강남구 삼성동  76번지 13호  ","3220000-101-2006-00717","한식","삼계탕","156.42","삼성1동","상수도전용","02 5127283"
"3220000","2010","0024","20100210","20100210","천미향","서울특별시 강남구 봉은사로108길 21 (삼성동지상23층)","서울특별시 강남구 삼성동  165번지 12호  지상23층","3220000-101-1993-12831","중국식","자장면","326.24","삼성1동","상수도전용","02 5585838"
"3220000","2016","0137","20161125","20161125","일우별관","서울특별시 강남구 영동대로96길 37 (삼성동)","서울특별시 강남구 삼성동  166번지 8호  ","3220000-101-2001-23026","한식","돌솥산채한정식","209.32","삼성1동","상수도전용","02 5671471"
"3220000","2016","0139","20161125","20161125","삼성돈구이","서울특별시 강남구 봉은사로108길 3-6 (삼성동21)","서울특별시 강남구 삼성동  162번지 20호  21","3220000-101-1995-14545","한식","삼겹살","80.56","삼성1동","상수도전용","02 5086994"
"3220000","2014","0038","20141006","20141006","차이나타운","서울특별시 강남구 봉은사로63길 7 A동 지상1층 103호 (삼성동 수목빌딩)","서울특별시 강남구 삼성동  38번지 18호 A 수목빌딩 지상1층-103","3220000-101-1994-13039","중국식","자장면","37.87","삼성1동","상수도전용","02 5393222"
"3220000","2016","0134","20161125","20161125","현대명가","서울특별시 강남구 봉은사로114길 38 지하1층 (삼성동)","서울특별시 강남구 삼성동  166번지 3호  ","3220000-101-2015-01005","한식","한식뷔페","257.72","삼성1동","",""
"3220000","2010","0024","20100210","20100210","안박사 남원추어탕","서울특별시 강남구 광평로46길 5-7 (수서동)","서울특별시 강남구 수서동  450번지 5호  ","3220000-101-2003-00759","한식","추어탕","183.41","수서동","상수도전용","22260501"
"3220000","2014","0039","20141006","20141006","차이린","서울특별시 강남구 삼성로112길 10 지하1층-지상1층 (삼성동)","서울특별시 강남구 삼성동  71번지 24호  지하1층-지상1층","3220000-101-2008-00697","경양식","자장면","290.71","삼성1동","상수도전용","02  543 2847"
"3220000","2010","0024","20100210","20100210","오발탄(주)오발탄에프에스","서울특별시 강남구 삼성로 606 (삼성동지상12층)","서울특별시 강남구 삼성동  71번지 14호  지상12층","3220000-101-1999-18938","한식","양대창구이","660.82","삼성1동","상수도전용","02 5438656"
"3220000","2010","0062","20100730","20100915","가원","서울특별시 강남구 광평로 234 (수서동지상23층)","서울특별시 강남구 수서동  461번지 37호  지상23층","3220000-101-2007-00436","한식","오리구이","279.20","수서동","상수도전용",""
"3220000","2010","0024","20100210","20100210","주식회사곰바우","서울특별시 강남구 영동대로115길 10 (삼성동)","서울특별시 강남구 삼성동  76번지 10호  ","3220000-101-1984-15873","한식","양대창구이","90.09","삼성1동","상수도전용","02 5497513"
"3220000","2016","0141","20161125","20161125","대흥정 엘에이 갈비","서울특별시 강남구 광평로46길 5-4 지상1층 (수서동)","서울특별시 강남구 수서동  448번지 4호  지상1층","3220000-101-2012-00939","한식","불고기","141.34","수서동","",""
"3220000","2010","0035","20100210","20100210","천용","서울특별시 강남구 언주로90길 12 (역삼동지상2층)","서울특별시 강남구 역삼동  706번지 18호  지상2층","3220000-101-2008-00708","중국식","자장면","198.57","역삼2동","상수도전용",""
"3220000","2010","0035","20100210","20100210","천용","서울특별시 강남구 언주로90길 12 (역삼동지상2층)","서울특별시 강남구 역삼동  706번지 18호  지상2층","3220000-101-2008-00708","중국식","자장면","198.57","역삼2동","상수도전용",""
"3220000","2010","0054","20100210","20100210","아방궁","서울특별시 강남구 역삼로1길 18 (역삼동지상2층)","서울특별시 강남구 역삼동  831번지 32호  지상2층","3220000-101-2006-00235","중국식","짬뽕","312.83","역삼1동","상수도전용","02 5085010"
"3220000","2010","0020","20100210","20100210","아야진생태찌개","서울특별시 강남구 삼성로108길 8 (삼성동(101호))","서울특별시 강남구 삼성동  150번지 2호  (101호)","3220000-101-2007-00781","한식","생태찌개","185.42","삼성1동","상수도전용","02  555 2680"
"3220000","2016","0081","20161125","20161125","강성환차이나","서울특별시 강남구 삼성로91길 28 지상2층 (삼성동)","서울특별시 강남구 삼성동  143번지 30호  ","3220000-101-1990-07548","중국식","자장면","210.71","삼성2동","상수도전용","02 5619974"
"3220000","2016","0080","20161125","20161125","수림복국","서울특별시 강남구 테헤란로77길 11-13 (삼성동마룡빌딩지상1층)","서울특별시 강남구 삼성동  143번지 22호  마룡빌딩지상1층","3220000-101-2003-01030","한식","복어정식","148.76","삼성2동","상수도전용","5692209"
"3220000","2016","0079","20161125","20161125","대가참맛","서울특별시 강남구 선릉로92길 42 (삼성동)","서울특별시 강남구 삼성동  142번지 27호  ","3220000-101-1994-15011","한식","청국장","53.20","삼성2동","상수도전용","02 5569967"
"3220000","2012","0002","20120706","20120706","평가옥","서울특별시 강남구 삼성로95길 37 (삼성동지상1층)","서울특별시 강남구 삼성동  143번지 1호  지상1층","3220000-101-2007-00018","한식","냉면","215.02","삼성2동","상수도전용",""
"3220000","2016","0086","20161125","20161125","바오바오","서울특별시 강남구 봉은사로 516 지하2층 B201호 (삼성동 미켈란147)","서울특별시 강남구 삼성동  147번지 2호  ","3220000-101-2014-01154","중국식","팔보채","285.15","삼성1동","",""
"3220000","2010","0060","20080630","20100210","(주)곰바위","서울특별시 강남구 삼성로 542 (삼성동지하1층지상1층)","서울특별시 강남구 삼성동  151번지 4호  지하1층지상1층","3220000-101-2007-00782","한식","양대창구이","432.16","삼성1동","상수도전용","02  552 7761"
"3220000","2016","0085","20161125","20161125","황소곱창","서울특별시 강남구 봉은사로82길 16 (삼성동지상1층)","서울특별시 강남구 삼성동  145번지 29호  지상1층","3220000-101-2011-00583","한식","한우곱창","99.00","삼성1동","상수도전용",""
"3220000","2016","0092","20161125","20161125","당나라","서울특별시 강남구 테헤란로83길 42 지하1층 (삼성동)","서울특별시 강남구 삼성동  153번지 19호  ","3220000-101-2016-00887","중국식","탕수육","145.88","삼성1동","",""
"3220000","2016","0087","20161125","20161125","삼성동 명인등심","서울특별시 강남구 봉은사로86길 30 (삼성동지상2층)","서울특별시 강남구 삼성동  148번지 15호  지상2층","3220000-101-2002-00304","한식","한우특등심","264.00","삼성1동","상수도전용","02 5649049"
"3220000","2016","0091","20161125","20161125","닭으로 가 삼성코엑스점","서울특별시 강남구 테헤란로83길 51 (삼성동지상1층)","서울특별시 강남구 삼성동  152번지 59호  지상1층","3220000-101-2002-00780","호프/통닭","닭갈비","79.33","삼성1동","상수도전용","5617398"
"3220000","2010","0020","20100210","20100210","프로간장게장","서울특별시 강남구 테헤란로83길 53 (삼성동)","서울특별시 강남구 삼성동  152번지 56호  ","3220000-101-1990-15766","한식","간장게장","71.39","삼성1동","상수도전용","02 5690860"
"3220000","2014","0023","20141006","20141006","흑다우","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","흑다우","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","흑다우","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","흑다우","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","대치골정육점식당. 풍천민물장어","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","대치골정육점식당. 풍천민물장어","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","대치골정육점식당. 풍천민물장어","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2014","0023","20141006","20141006","대치골정육점식당. 풍천민물장어","서울특별시 강남구 남부순환로 2921 지상2층 (대치동 남서울상가)","서울특별시 강남구 대치동  623번지  남서울상가 2층","3220000-101-2011-00086","한식","돼지고기","376.00","대치1동","",""
"3220000","2016","0111","20161125","20161125","공수간 코엑스몰","서울특별시 강남구 영동대로 513 컨벤션센터동 지하1층 H116호 (삼성동 코엑스몰)","서울특별시 강남구 삼성동  159번지  ","3220000-101-2014-01061","분식","떡볶이 순대 김밥","65.00","삼성1동","",""
"3220000","2016","0113","20161125","20161125","명동칼국수","서울특별시 강남구 영동대로 513 지하1층 O104호 (삼성동 코엑스몰)","서울특별시 강남구 삼성동  159번지  지하1층","3220000-101-2014-00157","일식","칼국수 보쌈","160.61","삼성1동","","0260026533"
"3220000","2016","0112","20161125","20161125","도모다찌","서울특별시 강남구 영동대로 513 지하1층 L101호 (삼성동 코엑스몰)","서울특별시 강남구 삼성동  159번지  지하1층","3220000-101-2000-21888","경양식","돈가스 초밥","69.75","삼성1동","상수도전용","02 6126002"
"3220000","2016","0120","20161125","20161125","예가낙지마을","서울특별시 강남구 영동대로 513 지하1층 O-110호 (삼성동 스타필드 코엑스몰)","서울특별시 강남구 삼성동  159번지  스타필드 코엑스몰 지하1층-O-110","3220000-101-2002-00617","한식","낙지 볶음 덮밥","69.75","삼성1동","",""
"3220000","2016","0118","20161125","20161125","미인 삼계탕","서울특별시 강남구 영동대로 511 (삼성동컨벤션별관 지하2층)","서울특별시 강남구 삼성동  159번지 0호  컨벤션별관 지하2층","3220000-101-2011-00514","경양식","한방삼계탕","235.44","삼성1동","상수도전용",""
"3220000","2010","0021","20100210","20100210","동경","서울특별시 강남구 영동대로 513 지하1층 J108호 (삼성동 코엑스몰 )","서울특별시 강남구 삼성동  159번지 1호  코엑스몰 J198","3220000-101-2000-22001","분식","돈까스","72.85","삼성1동","상수도전용","0260026460"
"3220000","2012","0008","20120706","20120706","신의주찹쌀순대","서울특별시 강남구 양재대로27길 6 (일원동지상1층)","서울특별시 강남구 일원동  685번지 7호  지상1층","3220000-101-2010-00937","한식","순대국밥","102.47","일원1동","상수도전용",""
"3220000","2012","0008","20120706","20120706","신의주찹쌀순대","서울특별시 강남구 양재대로27길 6 (일원동지상1층)","서울특별시 강남구 일원동  685번지 7호  지상1층","3220000-101-2010-00937","한식","순대국밥","102.47","일원1동","상수도전용",""
"3220000","2014","0015","20141006","20141006","토말","서울특별시 강남구 선릉로121길 13 지상1 2층 (논현동)","서울특별시 강남구 논현동  254번지 23호  ","3220000-101-2009-00927","한식","보리굴비","400.00","논현1동","상수도전용",""
"3220000","2014","0015","20141006","20141006","토말","서울특별시 강남구 선릉로121길 13 지상1 2층 (논현동)","서울특별시 강남구 논현동  254번지 23호  ","3220000-101-2009-00927","한식","보리굴비","400.00","논현1동","상수도전용",""
"3220000","2010","0014","20100210","20100210","엠브이샤브샤브","서울특별시 강남구 남부순환로 2936 (대치동원플러스상가지하1층105106호)","서울특별시 강남구 대치동  507번지 0호  원플러스상가지하1층105106호","3220000-101-2003-01222","한식","샤브샤브","290.09","대치1동","상수도전용","5617573"
"3220000","2010","0014","20100210","20100210","엠브이샤브샤브","서울특별시 강남구 남부순환로 2936 (대치동원플러스상가지하1층105106호)","서울특별시 강남구 대치동  507번지 0호  원플러스상가지하1층105106호","3220000-101-2003-01222","한식","샤브샤브","290.09","대치1동","상수도전용","5617573"
"3220000","2010","0014","20100210","20100210","엠브이샤브샤브","서울특별시 강남구 남부순환로 2936 (대치동원플러스상가지하1층105106호)","서울특별시 강남구 대치동  507번지 0호  원플러스상가지하1층105106호","3220000-101-2003-01222","한식","샤브샤브","290.09","대치1동","상수도전용","5617573"
"3220000","2016","0180","20161125","20161125","점례네","서울특별시 강남구 테헤란로2길 36 (역삼동지상1층)","서울특별시 강남구 역삼동  826번지 9호  지상1층","3220000-101-2010-01098","한식","꽃등심","184.80","역삼1동","상수도전용",""
